sequence,timestamp_seconds,context,a1,a2,phase_radians,outcome_plus
4071,0.008142,single,1.0,0.0,3.9269908169872414,0
4072,0.008144,single,1.0,0.0,3.9269908169872414,0
4073,0.008146,single,1.0,0.0,3.9269908169872414,0
4074,0.008147999999999999,single,1.0,0.0,3.9269908169872414,1
4075,0.008150000000000001,single,1.0,0.0,3.9269908169872414,0
4076,0.008152000000000001,single,1.0,0.0,3.9269908169872414,0
4077,0.008154,single,1.0,0.0,3.9269908169872414,0
4078,0.008156,single,1.0,0.0,3.9269908169872414,1
4079,0.008158,single,1.0,0.0,3.9269908169872414,0
4080,0.00816,single,1.0,0.0,3.9269908169872414,0
4081,0.008162,single,1.0,0.0,3.9269908169872414,0
4082,0.008164,single,1.0,0.0,3.9269908169872414,1
4083,0.008166,single,1.0,0.0,3.9269908169872414,0
4084,0.008168000000000002,single,1.0,0.0,3.9269908169872414,0
4085,0.00817,single,1.0,0.0,3.9269908169872414,0
4086,0.008172,single,1.0,0.0,3.9269908169872414,0
4087,0.008173999999999999,single,1.0,0.0,3.9269908169872414,0
4088,0.008176000000000001,single,1.0,0.0,3.9269908169872414,0
4089,0.008178000000000001,single,1.0,0.0,3.9269908169872414,0
4090,0.00818,single,1.0,0.0,3.9269908169872414,0
4091,0.008182,single,1.0,0.0,3.9269908169872414,0
4092,0.008184,single,1.0,0.0,3.9269908169872414,0
4093,0.008186,single,1.0,0.0,3.9269908169872414,0
4094,0.008188,single,1.0,0.0,3.9269908169872414,1
4095,0.00819,single,1.0,0.0,3.9269908169872414,0
4096,0.008192,single,1.0,0.0,3.9269908169872414,1
4097,0.008194000000000002,single,1.0,0.0,3.9269908169872414,1
4098,0.008196,single,1.0,0.0,3.9269908169872414,0
4099,0.008198,single,1.0,0.0,3.9269908169872414,0
4100,0.008199999999999999,single,1.0,0.0,3.9269908169872414,0
4101,0.008202,single,1.0,0.0,3.9269908169872414,1
4102,0.008204000000000001,single,1.0,0.0,3.9269908169872414,0
4103,0.008206,single,1.0,0.0,3.9269908169872414,0
4104,0.008208,single,1.0,0.0,3.9269908169872414,0
4105,0.00821,single,1.0,0.0,3.9269908169872414,0
4106,0.008212,single,1.0,0.0,3.9269908169872414,0
4107,0.008214,single,1.0,0.0,3.9269908169872414,0
4108,0.008216,single,1.0,0.0,3.9269908169872414,0
4109,0.008218,single,1.0,0.0,3.9269908169872414,0
4110,0.00822,single,1.0,0.0,3.9269908169872414,0
4111,0.008222,single,1.0,0.0,3.9269908169872414,1
4112,0.008224,single,1.0,0.0,3.9269908169872414,0
4113,0.008226,single,1.0,0.0,3.9269908169872414,0
4114,0.008228,single,1.0,0.0,3.9269908169872414,1
4115,0.008230000000000001,single,1.0,0.0,3.9269908169872414,0
4116,0.008232,single,1.0,0.0,3.9269908169872414,0
4117,0.008234,single,1.0,0.0,3.9269908169872414,1
4118,0.008236,single,1.0,0.0,3.9269908169872414,0
4119,0.008237999999999999,single,1.0,0.0,3.9269908169872414,0
4120,0.00824,single,1.0,0.0,3.9269908169872414,0
4121,0.008242000000000001,single,1.0,0.0,3.9269908169872414,0
4122,0.008244,single,1.0,0.0,3.9269908169872414,0
4123,0.008246,single,1.0,0.0,3.9269908169872414,0
4124,0.008248,single,1.0,0.0,3.9269908169872414,0
4125,0.00825,single,1.0,0.0,3.9269908169872414,0
4126,0.008252,single,1.0,0.0,3.9269908169872414,0
4127,0.008254,single,1.0,0.0,3.9269908169872414,0
4128,0.008256,single,1.0,0.0,3.9269908169872414,1
4129,0.008258000000000001,single,1.0,0.0,3.9269908169872414,0
4130,0.00826,single,1.0,0.0,3.9269908169872414,0
4131,0.008262,single,1.0,0.0,3.9269908169872414,1
4132,0.008263999999999999,single,1.0,0.0,3.9269908169872414,0
4133,0.008266,single,1.0,0.0,3.9269908169872414,1
4134,0.008268000000000001,single,1.0,0.0,3.9269908169872414,0
4135,0.00827,single,1.0,0.0,3.9269908169872414,0
4136,0.008272,single,1.0,0.0,3.9269908169872414,0
4137,0.008274,single,1.0,0.0,3.9269908169872414,0
4138,0.008276,single,1.0,0.0,3.9269908169872414,1
4139,0.008278,single,1.0,0.0,3.9269908169872414,1
4140,0.00828,single,1.0,0.0,3.9269908169872414,0
4141,0.008282,single,1.0,0.0,3.9269908169872414,0
4142,0.008284000000000001,single,1.0,0.0,3.9269908169872414,0
4143,0.008286,single,1.0,0.0,3.9269908169872414,1
4144,0.008288,single,1.0,0.0,3.9269908169872414,0
4145,0.00829,single,1.0,0.0,3.9269908169872414,0
4146,0.008291999999999999,single,1.0,0.0,3.9269908169872414,0
4147,0.008294000000000001,single,1.0,0.0,3.9269908169872414,1
4148,0.008296,single,1.0,0.0,3.9269908169872414,0
4149,0.008298,single,1.0,0.0,3.9269908169872414,0
4150,0.0083,single,1.0,0.0,3.9269908169872414,1
4151,0.008302,single,1.0,0.0,3.9269908169872414,0
4152,0.008304,single,1.0,0.0,3.9269908169872414,0
4153,0.008306000000000001,single,1.0,0.0,3.9269908169872414,0
4154,0.008308,single,1.0,0.0,3.9269908169872414,0
4155,0.00831,single,1.0,0.0,3.9269908169872414,0
4156,0.008312,single,1.0,0.0,3.9269908169872414,1
4157,0.008314,single,1.0,0.0,3.9269908169872414,1
4158,0.008316,single,1.0,0.0,3.9269908169872414,0
4159,0.008317999999999999,single,1.0,0.0,3.9269908169872414,0
4160,0.008320000000000001,single,1.0,0.0,3.9269908169872414,1
4161,0.008322000000000001,single,1.0,0.0,3.9269908169872414,1
4162,0.008324,single,1.0,0.0,3.9269908169872414,0
4163,0.008326,single,1.0,0.0,3.9269908169872414,0
4164,0.008327999999999999,single,1.0,0.0,3.9269908169872414,0
4165,0.00833,single,1.0,0.0,3.9269908169872414,1
4166,0.008332,single,1.0,0.0,3.9269908169872414,1
4167,0.008334,single,1.0,0.0,3.9269908169872414,0
4168,0.008336,single,1.0,0.0,3.9269908169872414,0
4169,0.008338000000000002,single,1.0,0.0,3.9269908169872414,1
4170,0.00834,single,1.0,0.0,3.9269908169872414,0
4171,0.008342,single,1.0,0.0,3.9269908169872414,0
4172,0.008343999999999999,single,1.0,0.0,3.9269908169872414,0
4173,0.008346,single,1.0,0.0,3.9269908169872414,0
4174,0.008348000000000001,single,1.0,0.0,3.9269908169872414,1
4175,0.00835,single,1.0,0.0,3.9269908169872414,1
4176,0.008352,single,1.0,0.0,3.9269908169872414,0
4177,0.008354,single,1.0,0.0,3.9269908169872414,0
4178,0.008356,single,1.0,0.0,3.9269908169872414,0
4179,0.008358,single,1.0,0.0,3.9269908169872414,0
4180,0.00836,single,1.0,0.0,3.9269908169872414,1
4181,0.008362,single,1.0,0.0,3.9269908169872414,0
4182,0.008364,single,1.0,0.0,3.9269908169872414,0
4183,0.008366,single,1.0,0.0,3.9269908169872414,1
4184,0.008368,single,1.0,0.0,3.9269908169872414,0
4185,0.00837,single,1.0,0.0,3.9269908169872414,1
4186,0.008372,single,1.0,0.0,3.9269908169872414,0
4187,0.008374000000000001,single,1.0,0.0,3.9269908169872414,0
4188,0.008376,single,1.0,0.0,3.9269908169872414,1
4189,0.008378,single,1.0,0.0,3.9269908169872414,0
4190,0.00838,single,1.0,0.0,3.9269908169872414,1
4191,0.008381999999999999,single,1.0,0.0,3.9269908169872414,1
4192,0.008384,single,1.0,0.0,3.9269908169872414,0
4193,0.008386000000000001,single,1.0,0.0,3.9269908169872414,0
4194,0.008388,single,1.0,0.0,3.9269908169872414,1
4195,0.00839,single,1.0,0.0,3.9269908169872414,0
4196,0.008392,single,1.0,0.0,3.9269908169872414,0
4197,0.008394,single,1.0,0.0,3.9269908169872414,0
4198,0.008396,single,1.0,0.0,3.9269908169872414,0
4199,0.008398,single,1.0,0.0,3.9269908169872414,0
4200,0.008400000000000001,single,1.0,0.0,4.71238898038469,1
4201,0.008402000000000001,single,1.0,0.0,4.71238898038469,1
4202,0.008404,single,1.0,0.0,4.71238898038469,1
4203,0.008406,single,1.0,0.0,4.71238898038469,1
4204,0.008407999999999999,single,1.0,0.0,4.71238898038469,1
4205,0.00841,single,1.0,0.0,4.71238898038469,0
4206,0.008412000000000001,single,1.0,0.0,4.71238898038469,0
4207,0.008414,single,1.0,0.0,4.71238898038469,1
4208,0.008416,single,1.0,0.0,4.71238898038469,1
4209,0.008418000000000002,single,1.0,0.0,4.71238898038469,0
4210,0.00842,single,1.0,0.0,4.71238898038469,0
4211,0.008422,single,1.0,0.0,4.71238898038469,1
4212,0.008424,single,1.0,0.0,4.71238898038469,1
4213,0.008426,single,1.0,0.0,4.71238898038469,1
4214,0.008428000000000001,single,1.0,0.0,4.71238898038469,1
4215,0.00843,single,1.0,0.0,4.71238898038469,1
4216,0.008432,single,1.0,0.0,4.71238898038469,1
4217,0.008434,single,1.0,0.0,4.71238898038469,1
4218,0.008436,single,1.0,0.0,4.71238898038469,1
4219,0.008438000000000001,single,1.0,0.0,4.71238898038469,1
4220,0.00844,single,1.0,0.0,4.71238898038469,0
4221,0.008442,single,1.0,0.0,4.71238898038469,0
4222,0.008444,single,1.0,0.0,4.71238898038469,1
4223,0.008446,single,1.0,0.0,4.71238898038469,1
4224,0.008448,single,1.0,0.0,4.71238898038469,1
4225,0.00845,single,1.0,0.0,4.71238898038469,0
4226,0.008452,single,1.0,0.0,4.71238898038469,1
4227,0.008454000000000001,single,1.0,0.0,4.71238898038469,0
4228,0.008456,single,1.0,0.0,4.71238898038469,0
4229,0.008458,single,1.0,0.0,4.71238898038469,1
4230,0.00846,single,1.0,0.0,4.71238898038469,0
4231,0.008461999999999999,single,1.0,0.0,4.71238898038469,1
4232,0.008464000000000001,single,1.0,0.0,4.71238898038469,1
4233,0.008466,single,1.0,0.0,4.71238898038469,1
4234,0.008468,single,1.0,0.0,4.71238898038469,1
4235,0.00847,single,1.0,0.0,4.71238898038469,0
4236,0.008472,single,1.0,0.0,4.71238898038469,1
4237,0.008474,single,1.0,0.0,4.71238898038469,0
4238,0.008476000000000001,single,1.0,0.0,4.71238898038469,1
4239,0.008478,single,1.0,0.0,4.71238898038469,0
4240,0.00848,single,1.0,0.0,4.71238898038469,1
4241,0.008482,single,1.0,0.0,4.71238898038469,1
4242,0.008484,single,1.0,0.0,4.71238898038469,1
4243,0.008486,single,1.0,0.0,4.71238898038469,1
4244,0.008487999999999999,single,1.0,0.0,4.71238898038469,1
4245,0.008490000000000001,single,1.0,0.0,4.71238898038469,0
4246,0.008492000000000001,single,1.0,0.0,4.71238898038469,1
4247,0.008494,single,1.0,0.0,4.71238898038469,0
4248,0.008496,single,1.0,0.0,4.71238898038469,1
4249,0.008497999999999999,single,1.0,0.0,4.71238898038469,0
4250,0.0085,single,1.0,0.0,4.71238898038469,0
4251,0.008502000000000001,single,1.0,0.0,4.71238898038469,1
4252,0.008504,single,1.0,0.0,4.71238898038469,1
4253,0.008506,single,1.0,0.0,4.71238898038469,1
4254,0.008508000000000002,single,1.0,0.0,4.71238898038469,1
4255,0.00851,single,1.0,0.0,4.71238898038469,0
4256,0.008512,single,1.0,0.0,4.71238898038469,1
4257,0.008513999999999999,single,1.0,0.0,4.71238898038469,0
4258,0.008516,single,1.0,0.0,4.71238898038469,1
4259,0.008518000000000001,single,1.0,0.0,4.71238898038469,1
4260,0.00852,single,1.0,0.0,4.71238898038469,1
4261,0.008522,single,1.0,0.0,4.71238898038469,0
4262,0.008524,single,1.0,0.0,4.71238898038469,0
4263,0.008526,single,1.0,0.0,4.71238898038469,0
4264,0.008528,single,1.0,0.0,4.71238898038469,0
4265,0.00853,single,1.0,0.0,4.71238898038469,1
4266,0.008532,single,1.0,0.0,4.71238898038469,0
4267,0.008534,single,1.0,0.0,4.71238898038469,0
4268,0.008536,single,1.0,0.0,4.71238898038469,0
4269,0.008538,single,1.0,0.0,4.71238898038469,0
4270,0.00854,single,1.0,0.0,4.71238898038469,0
4271,0.008542,single,1.0,0.0,4.71238898038469,1
4272,0.008544000000000001,single,1.0,0.0,4.71238898038469,1
4273,0.008546,single,1.0,0.0,4.71238898038469,0
4274,0.008548,single,1.0,0.0,4.71238898038469,1
4275,0.00855,single,1.0,0.0,4.71238898038469,0
4276,0.008551999999999999,single,1.0,0.0,4.71238898038469,1
4277,0.008554,single,1.0,0.0,4.71238898038469,1
4278,0.008556000000000001,single,1.0,0.0,4.71238898038469,0
4279,0.008558,single,1.0,0.0,4.71238898038469,0
4280,0.00856,single,1.0,0.0,4.71238898038469,0
4281,0.008562,single,1.0,0.0,4.71238898038469,1
4282,0.008564,single,1.0,0.0,4.71238898038469,1
4283,0.008566,single,1.0,0.0,4.71238898038469,0
4284,0.008568,single,1.0,0.0,4.71238898038469,0
4285,0.00857,single,1.0,0.0,4.71238898038469,1
4286,0.008572000000000001,single,1.0,0.0,4.71238898038469,1
4287,0.008574,single,1.0,0.0,4.71238898038469,0
4288,0.008576,single,1.0,0.0,4.71238898038469,1
4289,0.008577999999999999,single,1.0,0.0,4.71238898038469,0
4290,0.00858,single,1.0,0.0,4.71238898038469,0
4291,0.008582000000000001,single,1.0,0.0,4.71238898038469,0
4292,0.008584,single,1.0,0.0,4.71238898038469,0
4293,0.008586,single,1.0,0.0,4.71238898038469,0
4294,0.008588,single,1.0,0.0,4.71238898038469,0
4295,0.00859,single,1.0,0.0,4.71238898038469,0
4296,0.008592,single,1.0,0.0,4.71238898038469,1
4297,0.008594,single,1.0,0.0,4.71238898038469,0
4298,0.008596,single,1.0,0.0,4.71238898038469,1
4299,0.008598000000000001,single,1.0,0.0,4.71238898038469,1
4300,0.0086,single,1.0,0.0,4.71238898038469,0
4301,0.008602,single,1.0,0.0,4.71238898038469,0
4302,0.008604,single,1.0,0.0,4.71238898038469,0
4303,0.008605999999999999,single,1.0,0.0,4.71238898038469,0
4304,0.008608000000000001,single,1.0,0.0,4.71238898038469,0
4305,0.00861,single,1.0,0.0,4.71238898038469,0
4306,0.008612,single,1.0,0.0,4.71238898038469,0
4307,0.008614,single,1.0,0.0,4.71238898038469,0
4308,0.008616,single,1.0,0.0,4.71238898038469,0
4309,0.008618,single,1.0,0.0,4.71238898038469,1
4310,0.008620000000000001,single,1.0,0.0,4.71238898038469,0
4311,0.008622,single,1.0,0.0,4.71238898038469,1
4312,0.008624,single,1.0,0.0,4.71238898038469,0
4313,0.008626,single,1.0,0.0,4.71238898038469,1
4314,0.008628,single,1.0,0.0,4.71238898038469,1
4315,0.00863,single,1.0,0.0,4.71238898038469,0
4316,0.008631999999999999,single,1.0,0.0,4.71238898038469,1
4317,0.008634000000000001,single,1.0,0.0,4.71238898038469,0
4318,0.008636000000000001,single,1.0,0.0,4.71238898038469,1
4319,0.008638,single,1.0,0.0,4.71238898038469,0
4320,0.00864,single,1.0,0.0,4.71238898038469,1
4321,0.008641999999999999,single,1.0,0.0,4.71238898038469,1
4322,0.008644,single,1.0,0.0,4.71238898038469,1
4323,0.008646000000000001,single,1.0,0.0,4.71238898038469,0
4324,0.008648,single,1.0,0.0,4.71238898038469,0
4325,0.00865,single,1.0,0.0,4.71238898038469,1
4326,0.008652000000000002,single,1.0,0.0,4.71238898038469,0
4327,0.008654,single,1.0,0.0,4.71238898038469,0
4328,0.008656,single,1.0,0.0,4.71238898038469,0
4329,0.008657999999999999,single,1.0,0.0,4.71238898038469,1
4330,0.00866,single,1.0,0.0,4.71238898038469,1
4331,0.008662000000000001,single,1.0,0.0,4.71238898038469,1
4332,0.008664,single,1.0,0.0,4.71238898038469,1
4333,0.008666,single,1.0,0.0,4.71238898038469,0
4334,0.008668,single,1.0,0.0,4.71238898038469,0
4335,0.00867,single,1.0,0.0,4.71238898038469,0
4336,0.008672000000000001,single,1.0,0.0,4.71238898038469,0
4337,0.008674,single,1.0,0.0,4.71238898038469,1
4338,0.008676,single,1.0,0.0,4.71238898038469,0
4339,0.008678000000000002,single,1.0,0.0,4.71238898038469,0
4340,0.00868,single,1.0,0.0,4.71238898038469,0
4341,0.008682,single,1.0,0.0,4.71238898038469,1
4342,0.008684,single,1.0,0.0,4.71238898038469,1
4343,0.008686,single,1.0,0.0,4.71238898038469,1
4344,0.008688000000000001,single,1.0,0.0,4.71238898038469,1
4345,0.00869,single,1.0,0.0,4.71238898038469,1
4346,0.008692,single,1.0,0.0,4.71238898038469,0
4347,0.008694,single,1.0,0.0,4.71238898038469,1
4348,0.008695999999999999,single,1.0,0.0,4.71238898038469,0
4349,0.008698000000000001,single,1.0,0.0,4.71238898038469,1
4350,0.008700000000000001,single,1.0,0.0,4.71238898038469,0
4351,0.008702,single,1.0,0.0,4.71238898038469,0
4352,0.008704,single,1.0,0.0,4.71238898038469,1
4353,0.008706,single,1.0,0.0,4.71238898038469,0
4354,0.008708,single,1.0,0.0,4.71238898038469,0
4355,0.00871,single,1.0,0.0,4.71238898038469,1
4356,0.008712,single,1.0,0.0,4.71238898038469,1
4357,0.008714000000000001,single,1.0,0.0,4.71238898038469,1
4358,0.008716,single,1.0,0.0,4.71238898038469,0
4359,0.008718,single,1.0,0.0,4.71238898038469,1
4360,0.00872,single,1.0,0.0,4.71238898038469,1
4361,0.008721999999999999,single,1.0,0.0,4.71238898038469,0
4362,0.008724,single,1.0,0.0,4.71238898038469,1
4363,0.008726000000000001,single,1.0,0.0,4.71238898038469,0
4364,0.008728,single,1.0,0.0,4.71238898038469,1
4365,0.00873,single,1.0,0.0,4.71238898038469,1
4366,0.008732,single,1.0,0.0,4.71238898038469,1
4367,0.008734,single,1.0,0.0,4.71238898038469,0
4368,0.008736,single,1.0,0.0,4.71238898038469,1
4369,0.008738,single,1.0,0.0,4.71238898038469,1
4370,0.00874,single,1.0,0.0,4.71238898038469,0
4371,0.008742000000000002,single,1.0,0.0,4.71238898038469,1
4372,0.008744,single,1.0,0.0,4.71238898038469,0
4373,0.008746,single,1.0,0.0,4.71238898038469,0
4374,0.008747999999999999,single,1.0,0.0,4.71238898038469,0
4375,0.00875,single,1.0,0.0,4.71238898038469,1
4376,0.008752000000000001,single,1.0,0.0,4.71238898038469,0
4377,0.008754,single,1.0,0.0,4.71238898038469,1
4378,0.008756,single,1.0,0.0,4.71238898038469,1
4379,0.008758,single,1.0,0.0,4.71238898038469,1
4380,0.00876,single,1.0,0.0,4.71238898038469,0
4381,0.008762,single,1.0,0.0,4.71238898038469,0
4382,0.008764,single,1.0,0.0,4.71238898038469,0
4383,0.008766,single,1.0,0.0,4.71238898038469,1
4384,0.008768000000000001,single,1.0,0.0,4.71238898038469,1
4385,0.00877,single,1.0,0.0,4.71238898038469,0
4386,0.008772,single,1.0,0.0,4.71238898038469,1
4387,0.008774,single,1.0,0.0,4.71238898038469,0
4388,0.008775999999999999,single,1.0,0.0,4.71238898038469,0
4389,0.008778000000000001,single,1.0,0.0,4.71238898038469,0
4390,0.00878,single,1.0,0.0,4.71238898038469,0
4391,0.008782,single,1.0,0.0,4.71238898038469,1
4392,0.008784,single,1.0,0.0,4.71238898038469,0
4393,0.008786,single,1.0,0.0,4.71238898038469,1
4394,0.008788,single,1.0,0.0,4.71238898038469,0
4395,0.008790000000000001,single,1.0,0.0,4.71238898038469,0
4396,0.008792,single,1.0,0.0,4.71238898038469,0
4397,0.008794,single,1.0,0.0,4.71238898038469,1
4398,0.008796,single,1.0,0.0,4.71238898038469,1
4399,0.008798,single,1.0,0.0,4.71238898038469,1
4400,0.0088,single,1.0,0.0,4.71238898038469,0
4401,0.008801999999999999,single,1.0,0.0,4.71238898038469,0
4402,0.008804000000000001,single,1.0,0.0,4.71238898038469,1
4403,0.008806000000000001,single,1.0,0.0,4.71238898038469,1
4404,0.008808,single,1.0,0.0,4.71238898038469,0
4405,0.00881,single,1.0,0.0,4.71238898038469,0
4406,0.008811999999999999,single,1.0,0.0,4.71238898038469,0
4407,0.008814,single,1.0,0.0,4.71238898038469,1
4408,0.008816000000000001,single,1.0,0.0,4.71238898038469,1
4409,0.008818,single,1.0,0.0,4.71238898038469,1
4410,0.00882,single,1.0,0.0,4.71238898038469,0
4411,0.008822000000000002,single,1.0,0.0,4.71238898038469,1
4412,0.008824,single,1.0,0.0,4.71238898038469,0
4413,0.008826,single,1.0,0.0,4.71238898038469,0
4414,0.008827999999999999,single,1.0,0.0,4.71238898038469,1
4415,0.00883,single,1.0,0.0,4.71238898038469,1
4416,0.008832000000000001,single,1.0,0.0,4.71238898038469,0
4417,0.008834,single,1.0,0.0,4.71238898038469,0
4418,0.008836,single,1.0,0.0,4.71238898038469,0
4419,0.008838,single,1.0,0.0,4.71238898038469,0
4420,0.00884,single,1.0,0.0,4.71238898038469,1
4421,0.008842000000000001,single,1.0,0.0,4.71238898038469,1
4422,0.008844,single,1.0,0.0,4.71238898038469,0
4423,0.008846,single,1.0,0.0,4.71238898038469,0
4424,0.008848,single,1.0,0.0,4.71238898038469,1
4425,0.00885,single,1.0,0.0,4.71238898038469,1
4426,0.008852,single,1.0,0.0,4.71238898038469,0
4427,0.008854,single,1.0,0.0,4.71238898038469,1
4428,0.008856,single,1.0,0.0,4.71238898038469,0
4429,0.008858000000000001,single,1.0,0.0,4.71238898038469,0
4430,0.00886,single,1.0,0.0,4.71238898038469,0
4431,0.008862,single,1.0,0.0,4.71238898038469,1
4432,0.008864,single,1.0,0.0,4.71238898038469,0
4433,0.008865999999999999,single,1.0,0.0,4.71238898038469,1
4434,0.008868000000000001,single,1.0,0.0,4.71238898038469,1
4435,0.008870000000000001,single,1.0,0.0,4.71238898038469,1
4436,0.008872,single,1.0,0.0,4.71238898038469,1
4437,0.008874,single,1.0,0.0,4.71238898038469,1
4438,0.008876,single,1.0,0.0,4.71238898038469,0
4439,0.008878,single,1.0,0.0,4.71238898038469,1
4440,0.00888,single,1.0,0.0,4.71238898038469,0
4441,0.008882,single,1.0,0.0,4.71238898038469,0
4442,0.008884,single,1.0,0.0,4.71238898038469,1
4443,0.008886000000000002,single,1.0,0.0,4.71238898038469,0
4444,0.008888,single,1.0,0.0,4.71238898038469,0
4445,0.00889,single,1.0,0.0,4.71238898038469,1
4446,0.008891999999999999,single,1.0,0.0,4.71238898038469,0
